Stn_No,time,Lat,Long,Precip
50750,1998,4754,12518,6823
50750,1999,4754,12518,2909
50750,2000,4754,12518,1821
50750,2001,4754,12518,1813
50750,2002,4754,12518,2957
50750,2003,4754,12518,5775
50750,2004,4754,12518,2274
50750,2005,4754,12518,2837
50750,2006,4754,12518,4263
50750,2007,4754,12518,1922
50750,2008,4754,12518,2760
50750,2009,4754,12518,4092
50750,2010,4754,12518,3088
50750,2011,4754,12518,2944
50750,2012,4754,12518,3629
50750,2013,4754,12518,3692
50750,2014,4754,12518,4716
50750,2015,4754,12518,3043
50750,2016,4754,12518,1372
50755,1994,4736,12606,3994
50755,1995,4736,12606,2070
50755,1996,4736,12606,3938
50755,1997,4736,12606,5206
50755,1998,4736,12606,5626
50755,1999,4736,12606,3155
50755,2000,4736,12606,3038
50755,2001,4736,12606,3358
50755,2002,4736,12606,2685
50755,2003,4736,12606,5030
50755,2004,4736,12606,1911
50755,2005,4736,12606,3739
50755,2006,4736,12606,4156
50755,2007,4736,12606,1352
50755,2008,4736,12606,2512
50755,2009,4736,12606,3666
50755,2010,4736,12606,3045
50755,2011,4736,12606,3244
50755,2012,4736,12606,3853
50755,2013,4736,12606,4679
50755,2014,4736,12606,831
50755,2014,4737,12604,4021
50755,2015,4737,12604,4391
50755,2016,4737,12604,2575
50756,1994,4726,12658,2488
50756,1995,4726,12658,2646
50756,1996,4726,12658,4590
50756,1997,4726,12658,5344
50756,1998,4726,12658,3615
50756,1999,4726,12658,3475
50756,2000,4726,12658,2755
50756,2001,4726,12658,2082
50756,2002,4726,12658,4600
50756,2003,4726,12658,4700
50756,2004,4726,12658,2100
50756,2005,4726,12658,3181
50756,2006,4726,12658,4648
50756,2007,4726,12658,2013
50756,2008,4726,12658,4021
50756,2009,4726,12658,4852
50756,2010,4726,12658,2668
50756,2011,4727,12658,3902
50756,2012,4727,12658,4265
50756,2013,4727,12658,7322
50756,2014,4727,12658,4068
50756,2015,4727,12652,2746
50756,2016,4727,12652,2836
50758,1994,4710,12554,4915
50758,1995,4710,12554,1297
50758,1996,4710,12554,5762
50758,1997,4710,12554,4673
50758,1998,4710,12554,4949
50758,1999,4710,12554,2747
50758,2000,4710,12554,2941
50758,2001,4710,12554,2422
50758,2002,4710,12554,4622
50758,2003,4710,12554,5475
50758,2004,4710,12554,2706
50758,2005,4711,12554,4157
50758,2006,4711,12554,4537
50758,2007,4711,12554,1660
50758,2008,4711,12554,3375
50758,2009,4711,12554,4944
50758,2010,4711,12554,2452
50758,2011,4711,12554,2524
50758,2012,4711,12554,3742
50758,2013,4711,12554,5640
50758,2014,4711,12554,4203
50758,2015,4711,12554,4662
50758,2016,4711,12554,2211
50767,1994,4714,12706,4349
50767,1999,4714,12706,3800
50767,2000,4714,12706,3275
50767,2001,4714,12706,1798
50767,2002,4714,12706,4095
50767,2003,4714,12706,5833
50767,2004,4714,12706,3292
50767,2005,4714,12706,3673
50767,2006,4714,12706,3908
50767,2007,4714,12706,1952
50767,2008,4714,12706,3713
50767,2009,4714,12706,5815
50767,2010,4714,12706,2696
50767,2011,4714,12706,4051
50767,2012,4714,12706,4988
50767,2013,4714,12706,4733
50767,2014,4714,12706,3682
50767,2015,4714,12706,3336
50767,2016,4714,12706,2928
50772,1994,4807,12915,2271
50772,1995,4807,12915,4484
50772,1996,4807,12915,3476
50772,1997,4807,12915,4661
50772,1998,4807,12915,2055
50772,1999,4807,12915,3429
50772,2000,4807,12915,3844
50772,2001,4807,12915,3147
50772,2002,4807,12915,3325
50772,2003,4807,12915,3952
50772,2004,4806,12914,2869
50772,2005,4806,12914,3582
50772,2006,4806,12914,5254
50772,2007,4806,12914,2313
50772,2008,4806,12914,1964
50772,2009,4806,12914,5527
50772,2010,4806,12914,3741
50772,2011,4806,12914,2788
50772,2012,4806,12914,4182
50772,2013,4806,12914,4953
50772,2014,4806,12914,4622
50772,2015,4806,12914,3852
50772,2016,4806,12914,4616
50774,1994,4744,12855,2733
50774,1995,4744,12855,3168
50774,1996,4744,12855,3894
50774,1997,4744,12855,5364
50774,1998,4744,12855,2864
50774,1999,4744,12855,3111
50774,2000,4744,12855,3603
50774,2001,4744,12855,2381
50774,2002,4744,12855,3347
50774,2003,4744,12855,5788
50774,2004,4744,12855,3616
50774,2005,4744,12855,4105
50774,2006,4744,12855,4105
50774,2007,4744,12855,2865
50774,2008,4744,12855,1852
50774,2009,4744,12855,6184
50774,2010,4744,12855,3579
50774,2011,4744,12855,4447
50774,2012,4744,12855,4831
50774,2013,4742,12850,4792
50774,2014,4742,12850,4457
50774,2015,4742,12850,5405
50774,2016,4742,12850,4000
50775,1994,4722,13020,4942
50775,1995,4722,13020,4058
50775,1996,4722,13020,4416
50775,1997,4722,13020,4870
50775,1998,4722,13020,5115
50775,1999,4722,13020,2361
50775,2000,4722,13020,2448
50775,2001,4722,13020,2717
50775,2002,4722,13020,3341
50775,2003,4722,13020,3992
50775,2004,4720,13016,4377
50775,2005,4720,13016,4896
50775,2006,4720,13016,4717
50775,2007,4720,13016,1570
50775,2008,4720,13016,2794
50775,2009,4720,13016,7177
50775,2010,4720,13016,5201
50775,2011,4720,13016,3464
50775,2012,4720,13016,3812
50775,2013,4720,13016,4791
50775,2014,4720,13012,3996
50775,2015,4720,13012,2750
50775,2016,4720,13012,4902
50776,1994,4734,13050,4070
50776,1995,4734,13050,3871
50776,1996,4734,13050,3422
50776,1997,4734,13050,4705
50776,1998,4734,13050,4200
50776,1999,4734,13050,3601
50776,2000,4734,13050,2786
50776,2001,4734,13050,4048
50776,2002,4734,13050,2823
50776,2003,4734,13050,3276
50776,2004,4734,13050,4024
50776,2005,4734,13050,3537
50776,2006,4734,13050,3671
50776,2007,4734,13050,1338
50776,2008,4734,13050,2141
50776,2009,4734,13050,6255
50776,2010,4734,13050,3869
50776,2011,4734,13050,4266
50776,2012,4734,13050,3638
50776,2013,4734,13050,3853
50776,2014,4734,13050,2493
50776,2015,4734,13050,2527
50776,2016,4734,13050,4069
50778,1994,4739,13230,2725
50778,1995,4739,13230,3861
50778,1996,4739,13230,3333
50778,1997,4738,13230,2993
50778,1997,4739,13230,504
50778,1998,4738,13230,2667
50778,1999,4738,13230,2046
50778,2000,4738,13230,2891
50778,2001,4738,13230,2415
50778,2002,4738,13230,2630
50778,2003,4738,13230,3539
50778,2004,4738,13230,2236
50778,2005,4738,13230,2106
50778,2006,4738,13230,3146
50778,2007,4740,13232,1974
50778,2008,4740,13232,1329
50778,2009,4740,13232,4976
50778,2010,4740,13232,3435
50778,2011,4740,13232,2404
50778,2012,4740,13232,2389
50778,2013,4740,13232,4514
50778,2014,4740,13232,1822
50778,2015,4740,13232,4075
50778,2016,4740,13232,3763
50779,1994,4822,13417,3028
50779,1995,4822,13417,2687
50779,1996,4822,13417,2704
50779,1997,4822,13417,3877
50779,1998,4822,13417,1947
50779,1999,4822,13417,4906
50779,2000,4822,13417,2771
50779,2001,4822,13417,1790
50779,2002,4822,13417,3263
50779,2003,4822,13417,2489
50779,2004,4822,13417,2849
50779,2005,4822,13417,1562
50779,2006,4822,13417,4012
50779,2007,4822,13417,2279
50779,2008,4822,13417,2068
50779,2009,4822,13417,5574
50779,2010,4822,13417,3643
50779,2011,4822,13417,2690
50779,2012,4822,13417,2862
50779,2013,4822,13417,2944
50779,2014,4822,13417,3310
50779,2015,4822,13417,4089
50779,2016,4822,13417,4973
50787,1994,4717,13151,4207
50787,1999,4717,13151,2853
50787,2000,4717,13151,2244
50787,2001,4717,13151,2121
50787,2002,4717,13151,2510
50787,2003,4717,13151,2547
50787,2004,4717,13151,1863
50787,2005,4717,13151,2014
50787,2006,4717,13151,3355
50787,2007,4717,13151,2634
50787,2008,4717,13151,1429
50787,2009,4717,13151,4257
50787,2010,4717,13151,4516
50787,2011,4717,13151,2188
50787,2012,4717,13151,1989
50787,2013,4717,13151,3469
50787,2014,4719,13150,2115
50787,2015,4719,13150,2577
50787,2016,4719,13150,3514
50788,1994,4714,13159,4302
50788,1995,4714,13159,2196
50788,1996,4714,13159,3228
50788,1997,4714,13159,3105
50788,1998,4714,13159,2993
50788,1999,4714,13159,2030
50788,2000,4714,13159,2014
50788,2001,4714,13159,1615
50788,2002,4714,13159,2867
50788,2003,4714,13159,2255
50788,2004,4714,13159,1967
50788,2005,4714,13159,2025
50788,2006,4714,13159,4155
50788,2007,4714,13159,2064
50788,2008,4714,13159,1814
50788,2009,4714,13159,3325
50788,2010,4714,13159,3888
50788,2011,4714,13159,2092
50788,2012,4714,13159,2778
50788,2013,4714,13159,3198
50788,2014,4714,13159,2152
50788,2015,4714,13159,2457
50788,2016,4714,13159,2982
50832,1994,4643,12205,4341
50832,1995,4643,12205,2425
50832,1996,4643,12205,4045
50832,1997,4643,12205,2857
50832,1998,4643,12205,8643
50832,1999,4643,12205,1729
50832,2000,4643,12205,1724
50832,2001,4643,12205,1499
50832,2002,4643,12205,2153
50832,2003,4643,12205,4613
50832,2004,4643,12205,1613
50832,2005,4643,12205,4651
50832,2006,4643,12205,2571
50832,2007,4643,12205,2443
50832,2008,4643,12205,3738
50832,2009,4643,12205,2916
50832,2010,4643,12205,1125
50832,2011,4643,12205,3087
50832,2012,4643,12205,4586
50832,2013,4643,12205,4716
50832,2014,4643,12205,2929
50832,2015,4643,12205,3239
50832,2016,4643,12205,2385
50833,1994,4643,12254,4786
50833,1995,4643,12254,3203
50833,1996,4643,12254,2814
50833,1997,4643,12254,2814
50833,1998,4643,12254,4860
50833,1999,4643,12254,2451
50833,2000,4643,12254,1817
50833,2001,4643,12254,1962
50833,2002,4643,12254,1644
50833,2003,4643,12254,3786
50833,2004,4643,12254,1307
50833,2005,4643,12254,5517
50833,2006,4643,12254,3444
50833,2007,4643,12254,1568
50833,2008,4643,12254,4140
50833,2009,4643,12254,2566
50833,2010,4643,12254,1377
50833,2011,4643,12254,2850
50833,2012,4643,12254,3110
50833,2013,4643,12254,4772
50833,2014,4643,12254,2447
50833,2015,4643,12254,3056
50833,2016,4643,12254,2016
50834,1994,4636,12113,3038
50834,1995,4636,12113,1731
50834,1996,4636,12113,3669
50834,1997,4636,12113,2842
50834,1998,4636,12113,6835
50834,1999,4636,12113,1289
50834,2000,4636,12113,1911
50834,2001,4636,12113,2635
50834,2002,4636,12113,2731
50834,2003,4636,12113,3755
50834,2004,4636,12113,1761
50834,2005,4636,12113,3711
50834,2006,4636,12113,3230
50834,2007,4636,12113,2411
50834,2008,4636,12113,3037
50834,2009,4636,12113,3683
50834,2010,4636,12113,1907
50834,2011,4636,12113,3630
50834,2012,4636,12113,4837
50834,2013,4636,12113,4300
50834,2014,4636,12113,4604
50834,2015,4636,12113,4285
50834,2016,4636,12113,2448
50838,1994,4605,12203,4308
50838,1995,4605,12203,2626
50838,1996,4605,12203,2982
50838,1997,4605,12203,1826
50838,1998,4605,12203,6723
50838,1999,4605,12203,1884
50838,2000,4605,12203,1873
50838,2001,4605,12203,1854
50838,2002,4605,12203,2369
50838,2003,4605,12203,3304
50838,2004,4605,12203,1168
50838,2005,4605,12203,4401
50838,2006,4605,12203,2817
50838,2007,4605,12203,2849
50838,2008,4605,12203,2123
50838,2009,4605,12203,2585
50838,2010,4605,12203,2980
50838,2011,4605,12203,2074
50838,2012,4605,12203,3182
50838,2013,4605,12203,3560
50838,2014,4605,12203,3263
50838,2015,4605,12203,3573
50838,2016,4605,12203,1762
50842,1994,4652,12426,4932
50842,1995,4652,12426,1359
50842,1996,4652,12426,2449
50842,1997,4652,12426,3357
50842,1998,4652,12426,3994
50842,1999,4652,12426,3318
50842,2000,4652,12426,1883
50842,2001,4652,12426,2360
50842,2002,4652,12426,2120
50842,2003,4650,12425,4007
50842,2004,4650,12425,2360
50842,2005,4650,12425,3219
50842,2006,4650,12425,4602
50842,2007,4650,12425,2211
50842,2008,4650,12425,2777
50842,2009,4650,12425,2791
50842,2010,4650,12425,1252
50842,2011,4650,12425,3269
50842,2012,4650,12425,3421
50842,2013,4650,12425,6595
50842,2014,4650,12425,2079
50842,2015,4650,12425,3008
50842,2016,4650,12425,1525
50844,1994,4624,12325,4608
50844,1995,4624,12325,1608
50844,1996,4624,12325,2520
50844,1997,4624,12325,2264
50844,1998,4624,12325,4857
50844,1999,4624,12325,2881
50844,2000,4624,12325,1728
50844,2001,4624,12325,1246
50844,2002,4624,12325,1778
50844,2003,4624,12325,3120
50844,2004,4624,12325,1201
50844,2005,4624,12325,5197
50844,2006,4624,12325,3737
50844,2007,4624,12325,2170
50844,2008,4624,12325,3147
50844,2009,4624,12325,2584
50844,2010,4624,12327,1001
50844,2011,4624,12327,2802
50844,2012,4624,12327,3034
50844,2013,4624,12327,4392
50844,2014,4624,12327,2634
50844,2015,4624,12327,2602
50844,2016,4624,12327,2010
50850,2005,4634,12508,4324
50850,2006,4634,12508,3537
50850,2007,4634,12508,2150
50850,2008,4634,12508,2292
50850,2009,4634,12508,4157
50850,2010,4634,12508,2637
50850,2011,4634,12508,2627
50850,2012,4634,12508,4135
50850,2013,4634,12508,4333
50850,2014,4634,12508,2246
50850,2015,4634,12508,3188
50850,2016,4634,12508,2528
50851,1994,4641,12606,5282
50851,1995,4641,12606,1690
50851,1996,4641,12606,4054
50851,1997,4641,12606,5018
50851,1998,4641,12606,4611
50851,1999,4641,12606,3233
50851,2000,4641,12606,2800
50851,2001,4641,12606,2197
50851,2002,4641,12606,2891
50851,2003,4641,12606,4008
50851,2004,4641,12606,2394
50851,2005,4641,12606,3915
50851,2006,4641,12606,3866
50851,2007,4641,12605,1919
50851,2008,4641,12605,3206
50851,2009,4641,12605,4901
50851,2010,4641,12605,2480
50851,2011,4641,12605,2507
50851,2012,4641,12605,4300
50851,2013,4641,12605,5874
50851,2014,4641,12605,3066
50851,2015,4641,12605,3654
50851,2016,4641,12605,2168
50852,1994,4652,12629,4862
50852,1995,4652,12629,2401
50852,1996,4652,12629,4389
50852,1997,4652,12629,5880
50852,1998,4652,12629,3302
50852,1999,4652,12629,2419
50852,2000,4652,12629,3835
50852,2001,4652,12629,3361
50852,2002,4652,12629,3378
50852,2003,4652,12629,4281
50852,2004,4652,12629,2415
50852,2005,4652,12629,3695
50852,2006,4652,12629,3006
50852,2007,4652,12629,1298
50852,2008,4652,12629,2876
50852,2009,4652,12629,4639
50852,2010,4649,12627,946
50852,2010,4652,12629,2405
50852,2011,4649,12627,2401
50852,2012,4649,12627,4143
50852,2013,4649,12627,4572
50852,2014,4649,12627,4352
50852,2015,4649,12627,4604
50852,2016,4649,12627,3621
50853,1994,4637,12658,4775
50853,1995,4637,12658,2212
50853,1996,4637,12658,4235
50853,1997,4637,12658,4509
50853,1998,4637,12658,4130
50853,1999,4637,12658,2466
50853,2000,4637,12658,2982
50853,2001,4637,12658,2783
50853,2002,4637,12658,3099
50853,2003,4637,12658,3346
50853,2004,4637,12658,3013
50853,2005,4637,12658,4209
50853,2006,4637,12658,3480
50853,2007,4637,12658,1296
50853,2008,4637,12658,2394
50853,2009,4637,12658,4836
50853,2010,4637,12658,2815
50853,2011,4637,12658,3011
50853,2012,4637,12658,5828
50853,2013,4637,12658,4023
50853,2014,4637,12658,3986
50853,2015,4637,12658,3704
50853,2016,4637,12658,2950
50854,1994,4623,12519,2968
50854,1995,4623,12519,1570
50854,1996,4623,12519,4346
50854,1997,4623,12519,3812
50854,1998,4623,12519,3930
50854,1999,4623,12519,2995
50854,2000,4623,12519,1957
50854,2001,4623,12519,1911
50854,2002,4623,12519,3220
50854,2003,4623,12519,4296
50854,2004,4623,12519,2382
50854,2005,4623,12519,4702
50854,2006,4623,12519,3369
50854,2007,4623,12519,2543
50854,2008,4623,12519,2273
50854,2009,4623,12519,4022
50854,2010,4623,12519,2107
50854,2011,4623,12519,3660
50854,2012,4623,12519,4318
50854,2013,4623,12519,3703
50854,2014,4623,12519,2909
50854,2015,4623,12519,3163
50854,2016,4623,12519,2804
50858,1994,4604,12558,3384
50858,1995,4604,12558,2498
50858,1996,4604,12558,4199
50858,1997,4604,12558,3624
50858,1998,4604,12558,4126
50858,1999,4604,12558,3039
50858,2000,4604,12558,2399
50858,2001,4604,12558,2860
50858,2002,4604,12558,3348
50858,2003,4604,12558,4077
50858,2004,4604,12558,2178
50858,2005,4604,12558,3625
50858,2006,4604,12558,3954
50858,2007,4604,12559,1975
50858,2008,4604,12559,2731
50858,2009,4604,12559,3263
50858,2010,4604,12556,505
50858,2010,4604,12559,1757
50858,2011,4604,12556,2930
50858,2012,4604,12556,4043
50858,2013,4604,12556,4750
50858,2014,4604,12556,3431
50858,2015,4601,12548,3265
50858,2016,4601,12548,2080
50859,1994,4615,12616,3640
50859,1999,4615,12616,2854
50859,2000,4615,12616,2074
50859,2001,4615,12616,2094
50859,2002,4615,12616,2680
50859,2003,4615,12616,3857
50859,2004,4615,12616,2099
50859,2005,4615,12616,3911
50859,2006,4615,12616,3921
50859,2007,4615,12616,1932
50859,2008,4615,12616,2502
50859,2009,4615,12616,3635
50859,2010,4615,12616,2954
50859,2011,4615,12616,2442
50859,2012,4615,12616,4965
50859,2013,4615,12616,4102
50859,2014,4617,12617,3256
50859,2015,4617,12617,3679
50859,2016,4617,12617,3096
50861,1994,4653,12729,4537
50861,1995,4653,12729,2919
50861,1996,4653,12729,3110
50861,1997,4653,12729,4739
50861,1998,4653,12729,4357
50861,1999,4653,12729,2872
50861,2000,4653,12729,3343
50861,2001,4653,12729,2665
50861,2002,4653,12729,2753
50861,2003,4653,12729,3636
50861,2004,4653,12729,3338
50861,2005,4653,12729,4442
50861,2006,4653,12729,3352
50861,2007,4653,12729,1620
50861,2008,4653,12729,2216
50861,2009,4653,12729,4936
50861,2010,4653,12729,3315
50861,2011,4653,12729,2601
50861,2012,4653,12729,5886
50861,2013,4653,12729,3676
50861,2014,4653,12729,3846
50861,2015,4653,12729,3684
50861,2016,4653,12729,2255
50862,1994,4659,12801,4867
50862,1995,4659,12801,3463
50862,1996,4659,12801,3627
50862,1997,4659,12801,4327
50862,1998,4659,12801,5545
50862,1999,4659,12801,3337
50862,2000,4659,12801,4532
50862,2001,4659,12801,2740
50862,2002,4659,12801,2807
50862,2003,4659,12801,4793
50862,2004,4659,12801,2284
50862,2005,4659,12801,4531
50862,2006,4659,12801,3867
50862,2007,4659,12801,2149
50862,2008,4659,12801,2584
50862,2009,4659,12801,5687
50862,2010,4659,12801,3158
50862,2011,4659,12801,3865
50862,2012,4659,12759,5706
50862,2013,4659,12759,5436
50862,2014,4659,12759,6414
50862,2015,4659,12759,5025
50862,2016,4659,12759,4168
50867,1994,4605,12721,5501
50867,1995,4605,12721,3389
50867,1996,4605,12721,3805
50867,1997,4605,12721,4335
50867,1998,4605,12721,5475
50867,1999,4605,12721,3308
50867,2000,4605,12721,3302
50867,2001,4605,12721,2463
50867,2002,4605,12721,5400
50867,2003,4605,12721,4931
50867,2004,4605,12721,3338
50867,2005,4605,12721,3741
50867,2006,4605,12721,4412
50867,2007,4605,12721,2509
50867,2008,4605,12721,2543
50867,2009,4605,12721,4153
50867,2010,4605,12721,3792
50867,2011,4605,12721,2822
50867,2012,4605,12721,3786
50867,2013,4605,12721,5413
50867,2014,4605,12721,3824
50867,2015,4605,12721,3380
50867,2016,4605,12721,3128
50871,1994,4644,12953,5306
50871,1995,4644,12953,2896
50871,1996,4644,12953,3408
50871,1997,4644,12953,4730
50871,1998,4644,12953,6597
50871,1999,4644,12953,2256
50871,2000,4644,12953,1853
50871,2001,4644,12953,2638
50871,2002,4644,12953,3346
50871,2003,4644,12953,3936
50871,2004,4644,12953,2398
50871,2005,4644,12953,3549
50871,2006,4644,12953,3322
50871,2007,4644,12953,1795
50871,2008,4644,12953,1914
50871,2009,4644,12953,5805
50871,2010,4644,12953,3972
50871,2011,4644,12953,3148
50871,2012,4644,12953,3731
50871,2013,4644,12953,4462
50871,2014,4644,12953,3197
50871,2015,4644,12953,3007
50871,2016,4644,12953,4129
50873,1994,4649,13017,5067
50873,1995,4649,13017,3096
50873,1996,4649,13017,3202
50873,1997,4649,13017,3771
50873,1998,4649,13017,4863
50873,1999,4649,13017,2743
50873,2000,4649,13017,2043
50873,2001,4649,13017,1908
50873,2002,4649,13017,3365
50873,2003,4649,13017,3393
50873,2004,4649,13017,2247
50873,2005,4649,13017,2938
50873,2006,4649,13017,3505
50873,2007,4647,13018,1618
50873,2008,4647,13018,1267
50873,2009,4647,13018,6543
50873,2010,4647,13018,3881
50873,2011,4647,13018,2379
50873,2012,4647,13018,3911
50873,2013,4647,13018,4140
50873,2014,4647,13018,2537
50873,2015,4647,13018,2691
50873,2016,4647,13018,3795
50877,1994,4618,12935,5905
50877,1995,4618,12935,3776
50877,1996,4618,12935,4234
50877,1997,4618,12935,5042
